court_id,name,address,city_code,dist_code,latitude,longtitude,phone,logo_url,description,open_status,geometry
703,聖約翰科技大學自強排球場,新北市淡水區淡金路四段499號,65000,65000100,25.2263003,121.4506227,02-28013131#6217,https://az804957.vo.msecnd.net/photogym/20140821075621_自強排球場-1.JPG,排球場(館),FREE,
704,東海大學排球場,臺中市西屯區臺灣大道四段1727號,66000,66000060,24.18114045,120.6043482,(04)23590121,https://az804957.vo.msecnd.net/photogym/20140724150055__MG_5455-3.jpg,排球場(館),FREE,
705,烏日國中田徑場,臺中市烏日區新興路457號,66000,66000230,24.1034154,120.6179094,04-23381009,https://az804957.vo.msecnd.net/photogym/20140909094938_IMG_2561.JPG,"田徑場,排球場(館)",FREE,
706,豐南國中體育館,臺中市豐原區豐南街151號,66000,66000090,24.23905526,120.7171994,04-25280185,https://az804957.vo.msecnd.net/photogym/20140905182043_場館外 (3).JPG,"排球場(館),游泳池(館)",CLOSE,
707,國防醫學院田徑場,臺北市內湖區民權東路六段161號,63000,63000100,25.07173247,121.5987504,(02)87923144,https://az804957.vo.msecnd.net/photogym/20140708152207_DSCN4424_compressed.jpg,"田徑場,足球場,籃球場,網球場(館),排球場(館)",CLOSE,
708,潮州鎮運動公園體育館,92045屏東縣潮州鎮三城路301號,,,22.54451209,120.5491698,08-7895333,https://az804957.vo.msecnd.net/photogym/20140915153036_9QAXIKIW4DLACWRP0B2V.JPG,排球場(館),FREE,
709,南強工商籃球場,新北市新店區文化路42號,65000,65000060,24.98074334,121.5452027,02-29155144,https://az804957.vo.msecnd.net/photogym/20140717110558_20130107801.JPG,"籃球場,排球場(館),健身房(含重量訓練室)",CLOSE,
710,草港國小田徑場,彰化縣鹿港鎮草中里頂草路四段251號,10007,10007020,24.10637052,120.4612309,04-7712834#714,https://az804957.vo.msecnd.net/photogym/20140710163946_運動場全部 .jpg,"田徑場,躲避球場,排球場(館)",FREE,
711,排球場,臺北市北投區學園路2號,63000,63000120,25.13517567,121.4693123,02-28927154#2501,https://az804957.vo.msecnd.net/photogym/20141022120149_排球場.jpg,排球場(館),FREE,
712,南興排球館,嘉義縣義竹鄉新店村77號,10010,10010100,23.34071911,120.1926184,05-3427394,https://az804957.vo.msecnd.net/photogym/20141209162406_育英館 001.jpg,羽球場(館),FREE,
713,義竹國小綜合球場,嘉義縣義竹鄉六桂村208號,10010,10010100,23.33646348,120.2461767,05-3412203,https://az804957.vo.msecnd.net/photogym/20160509114824_1.jpg,排球場(館),FREE,
714,大林國小風雨球場,嘉義縣大林鎮西林里中正路423號,10010,10010040,23.60216041,120.4520752,05-2652061,https://az804957.vo.msecnd.net/photogym/20140611095504_P1030138.JPG,排球場(館),PAID,
715,羅娜國小操場,南投縣信義鄉羅娜村信筆巷一鄰73號,10008,10008120,23.62787423,120.8706594,049-2831327,https://az804957.vo.msecnd.net/photogym/20140623122604_DSC01612.JPG,"環形/直線慢跑道(非田徑場型),排球場(館),籃球場",FREE,
716,六甲國中活動中心,臺南市六甲區民權街43號,67000,67000090,23.22469456,120.3505683,06-6982040,https://az804957.vo.msecnd.net/photogym/20140710110750_IMGP0412_大小.JPG,排球場(館),CLOSE,
717,豐田國小活動中心,臺中市豐原區田心路二段290號,66000,66000090,24.236947,120.7221293,04-25262891#730,https://az804957.vo.msecnd.net/photogym/20140717152940_弘文樓全景.jpg,排(羽)球場,CLOSE,
718,中山女中籃球場,臺北市中山區力行里長安東路2段141號,63000,63000040,25.0486025,121.5384248,02-25073148#401,https://az804957.vo.msecnd.net/photogym/20140604113216_DSC09774.JPG,"排球場(館),羽球場(館),籃球場",CLOSE,
719,下營國中排球場(新),臺南市下營區中山路一段412號,67000,67000080,23.23788829,120.2722183,06-6891105#131,https://az804957.vo.msecnd.net/photogym/20151002153949_全景1.jpg,排球場(館),FREE,
720,下營國中排球場(舊),臺南市下營區中山路一段412號,67000,67000080,23.23810272,120.2719152,06-6891105#131,https://az804957.vo.msecnd.net/photogym/20160606163514_141782.jpg,排球場(館),FREE,
721,北門國中排球場,臺南市北門區永華里1之1號,67000,67000170,23.25262341,120.1279879,06-7862014#14,https://az804957.vo.msecnd.net/photogym/20150812165947_排球場1.jpg,"排球場(館),排球場(館)",FREE,
722,花蓮縣萬榮鄉立綜合運動公園,花蓮縣萬榮鄉萬榮村1鄰19號,10015,10015120,23.81188406,121.4417231,03-8751321#77,https://az804957.vo.msecnd.net/photogym/20160623174238_D:\backup\Desktop\A-Di 業務資料\西林綜合運動公園\綜合運動公園勘地照片\105.01.30清潔進度巡視\105.1.30西林綜合運動公園清潔巡視_5054.jpg,"籃球場,排球場(館)",CLOSE,
723,臺南高商田徑場,臺南市南區健康路一段327號,67000,67000330,22.98067848,120.2013892,06-2617123,https://az804957.vo.msecnd.net/photogym/20140529162155_IMAG4288.jpg,"足球場,田徑場,籃球場,排球場(館)",FREE,
724,國立嘉義家職排球場,嘉義市東區體育路7號,10020,10020010,23.4714777,120.4587976,05-2259640#1340,https://az804957.vo.msecnd.net/photogym/20160701161339_13582330_1156264597727942_1042427073_o.jpg,"排球場(館),環形/直線慢跑道(非田徑場型)",FREE,
725,籃、排球場,屏東縣內埔鄉美和村屏光路23號,10013,10013130,22.60399434,120.5611185,08-7799821#8214,https://az804957.vo.msecnd.net/photogym/20160705101745_P1060632.JPG,半場籃球場,FREE,
726,排球場,嘉義市西區北湖里雙園街280號,10020,10020020,23.49494569,120.4273653,05-2374673#120,https://az804957.vo.msecnd.net/photogym/20160707155318_IMG_7524.JPG,北園國中排球場(館),CLOSE,
727,外埔國中籃球場,臺中市外埔區外埔路999號,66000,66000210,24.33224805,120.6507987,04-26833721#212,https://az804957.vo.msecnd.net/photogym/20140722132514_DSCN8418.JPG,"籃球場,排球場(館)",FREE,
728,高雄大學洪四川運動廣場(半室內球場),高雄市楠梓區高雄大學路700號,64000,64000040,22.73140186,120.2797472,07-5919576,https://az804957.vo.msecnd.net/photogym/20140710203557_洪四川運動廣場.jpg,"籃球場,排球場(館)",PAID,
729,嘉南藥理大學體育館,臺南市仁德區二仁路一段60號,67000,67000270,22.92258258,120.2253878,06-2664911#1220,https://az804957.vo.msecnd.net/photogym/20140616134313_d_20080722144010.jpg,排(羽)球場,CLOSE,
730,實踐國小活動中心,臺北市文山區樟文里忠順街1段4號,63000,63000080,24.98295255,121.557945,02-29360725#135,https://az804957.vo.msecnd.net/photogym/20160818142431_實小活動中心外部1.jpg,"羽球場(館),排球場(館)",CLOSE,
731,永春國小活動中心,臺北市信義區永春里松山路225巷48號,63000,63000020,25.04412039,121.5793097,02-27641314#632,https://az804957.vo.msecnd.net/photogym/20160507145555_活動中心外觀.jpeg,排球場(館),CLOSE,
732,露天綜合球場,高雄市內門區內南里大學路200號,64000,64000350,22.90541182,120.4665363,07-6678888#3261,https://az804957.vo.msecnd.net/photogym/20160830112915_籃排球場.jpg,排球場(館),CLOSE,
733,永安國小排球場,臺東縣鹿野鄉永安村鹿寮路31號,10014,10014050,22.9339999,121.1289024,08-9551172,https://az804957.vo.msecnd.net/photogym/20160826151706_Image80.JPG,排球場(館),CLOSE,
734,花蓮女中籃球場,花蓮縣花蓮市菁華街２號,10015,10015010,23.97869969,121.6163296,03-8321202#133,https://az804957.vo.msecnd.net/photogym/20160504163142_IMG_4296.JPG,"籃球場,排球場(館)",CLOSE,
735,斗六家商排球場,雲林縣斗六市成功路120號,10009,10009010,23.70630384,120.547613,05-5322147,https://az804957.vo.msecnd.net/photogym/20160308135434_DSCN3906.JPG,排球場(館),FREE,
736,明湖國小活動中心,臺北市內湖區東湖里康寧路3段105號,63000,63000100,25.07086404,121.6112781,02-26323477#41,https://az804957.vo.msecnd.net/photogym/20160918170024_IMAG4510.jpg,"排球場(館),羽球場(館),游泳池(館)",CLOSE,
737,東光國小籃球場,屏東縣東港鎮興東里長春二路15號,10013,10013030,22.46875715,120.4602277,08-8324927#13,https://az804957.vo.msecnd.net/photogym/20140619104337_IMG_5533.JPG,"籃球場,排球場(館)",FREE,
738,光華學校財團法人臺中市光華高級工業職業學校籃球場,臺中市太平區東平路18號,66000,66000270,24.13802055,120.7364845,04-23949009#1240,https://az804957.vo.msecnd.net/photogym/20160919093835_運動場館02.jpg,"籃球場,排球場",CLOSE,
739,長庚大學排球場,桃園市龜山區文化一路259號,68000,68000070,25.03510407,121.3906721,03-2118800#2107,https://az804957.vo.msecnd.net/photogym/20140610163655_P6130664 (800x526).jpg,室外排球場,FREE,
740,長庚大學體育館,桃園市龜山區文化一路259號,68000,68000070,25.0326019,121.3902912,03-2118800#2107,https://az804957.vo.msecnd.net/photogym/20140609104329_P6130654 (800x600).jpg,"羽球場,排球場,籃球場",CLOSE,
741,室外排球場,嘉義市東區王田里圓福街86號,10020,10020010,23.48763188,120.4662681,05-2762625,https://az804957.vo.msecnd.net/photogym/20160513192837_IMG_1984-1.jpg,排球場(館),FREE,
742,大吉國中室外籃球場,嘉義縣民雄鄉大崎村內埔仔2之1號,10010,10010050,23.51533324,120.4876989,05-2211651#15,https://az804957.vo.msecnd.net/photogym/20160920114942_DSC_1230.JPG,籃球場(館),FREE,
743,烏龍國小風雨球場,屏東縣新園鄉南龍村南興路217號,10013,10013170,22.48747535,120.4578652,08-8325896,https://az804957.vo.msecnd.net/photogym/20160510191922_DSC05241.JPG,排球場(館),CLOSE,
744,長榮大學體育館,臺南市歸仁區長大路1號,67000,67000280,22.90473979,120.275107,06-2785123#1552,https://az804957.vo.msecnd.net/photogym/20140709163124_967.jpg,"籃球場,羽球場(館),排球場(館),舉重室",CLOSE,
745,學甲國小活動中心,臺南市學甲區秀昌里3鄰一秀30號,67000,67000130,23.23648592,120.175066,06-7833229,https://az804957.vo.msecnd.net/photogym/20140715155335_DSCN6287.JPG,排球場(館),CLOSE,
746,敏惠醫護管理專科學校籃球場,臺南市柳營區中山東路二段1116號,67000,67000040,23.27996494,120.3289175,06-6226111#368,https://az804957.vo.msecnd.net/photogym/20140717093119_運動場.JPG,"籃球場,排球場",CLOSE,
747,名間國中網球場,南投縣名間鄉中山村彰南路237號,10008,10008060,23.85350005,120.6780338,04-92732046,https://az804957.vo.msecnd.net/photogym/20160720123717_IMAG4491.jpg,"網球場(館),排球場(館)",FREE,
748,基隆商工維新館,基隆市七堵區東新街22號,10017,10017020,25.09378992,121.7182589,02-24567126#231,https://az804957.vo.msecnd.net/photogym/20140605153655_P1020272.JPG,"籃球場,排球場(館),羽球場(館)",CLOSE,
749,後港國小網球場,臺南市七股區大潭里台潭1號,67000,67000150,23.18348565,120.137279,06-7941305#14,https://az804957.vo.msecnd.net/photogym/20140714144626_DSCN3740.JPG,"網球場,排球場(館)",FREE,
750,永安國中排球場(館),高雄市永安區保興一路3號,64000,64000270,22.82219247,120.2404904,07-6912064#33,https://az804957.vo.msecnd.net/photogym/20140624145219_C:\Users\Administrator\Desktop\P_20140624_143722.jpg,排球場(館),CLOSE,
751,天母國中田徑場,臺北市士林區天和里天母東路120號,63000,63000110,25.11695113,121.5378481,02-28754864,https://az804957.vo.msecnd.net/photogym/20170619103731_1AGPNV0GQN4949ZYU4OK.jpg,"排球場,籃球場",CLOSE,
752,高雄高工排球場(館),高雄市三民區建工路419號,64000,64000050,22.64872483,120.3259242,07-3815366#2252,https://az804957.vo.msecnd.net/photogym/20140605115851_D:\謝鎮丞\回報資料\操場竄根回報照片\壓縮檔\DSC04281.JPG,排球場(館),FREE,
753,鳥松國中排球場,高雄市鳥松區松埔北巷5之1號,64000,64000180,22.66721952,120.371806,07-7323977#22,https://az804957.vo.msecnd.net/photogym/20170626100146_RUKFD2AF8AD6ROI6JMRJ.JPG,排球場(館),FREE,
754,楠陽國小排球場,高雄市楠梓區楠陽路100號,64000,64000040,22.72594854,120.3320074,07-3520675#131,https://az804957.vo.msecnd.net/photogym/20170626111040_GNDLRKIVT1ZIM6UFPTM6.jpg,排球場(館),FREE,
755,太平國中排球場,臺中市太平區中山路二段116號,66000,66000270,24.14864306,120.7340759,04-23922540#124,https://az804957.vo.msecnd.net/photogym/20160506150601_排球場1--s.jpg,排球場(館),CLOSE,
756,寶來國中田徑場,高雄市六龜區寶來里中正路137號,64000,64000320,23.10943749,120.703032,07-6881258#31,https://az804957.vo.msecnd.net/photogym/20140612153618_田徑場.jpg,"田徑場,壘球場,籃球場,排球場(館),網球場",FREE,
757,鶯歌國中活動中心,新北市鶯歌區尖山埔路108號,65000,65000080,24.95083,121.3447022,02-26701461#230,https://az804957.vo.msecnd.net/photogym/20140618090838_DSC04236.JPG,"排球場(館),籃球場,羽球場(館),田徑場",CLOSE,
758,雙溪高中田徑場,新北市雙溪區梅竹蹊3號,65000,65000250,25.0364461,121.8620306,02-24931028#221,https://az804957.vo.msecnd.net/photogym/20170627141057_TPZAO4UEVKKA48ORV5MV.jpg,"籃球場,排球場(館)",PAID,
759,積穗國中田徑場,新北市中和區民安街66號,65000,65000030,25.00035254,121.4797354,02-22234747#832,https://az804957.vo.msecnd.net/photogym/20170627095840_7XP5EEB4HRNLSQP21120.JPG,"田徑場,排球場(館)",CLOSE,
760,義學國中排球場,新北市泰山區民生路33號,65000,65000160,25.05053872,121.4305651,02-22961168#290,https://az804957.vo.msecnd.net/photogym/20170628093629_13NDR2IERCO0F0V29EOK.jpg,排球場(館),FREE,
761,翠屏排球場,高雄市楠梓區翠屏路135號,64000,64000040,22.72930909,120.2992827,07-3683018#133,https://az804957.vo.msecnd.net/photogym/20170628111040_R4W41RGPTHJMBK4VGFA7.JPG,環形/直線慢跑道(非田徑場型),FREE,
762,高雄市龍山國小風雨球場,高雄市美濃區龍山里龍山街62號,64000,64000310,22.86446098,120.5559826,07-6833654,https://az804957.vo.msecnd.net/photogym/20160826023334_IMG_1467.JPG,"籃球場,排球場(館)",PAID,
763,武潭國小平和分校風雨球場,屏東縣泰武鄉平和村太和巷1號,10013,10013290,22.55608032,120.6361485,08-7851265,https://az804957.vo.msecnd.net/photogym/20140707090321_1404696426724.jpg,"籃球場,排球場(館)",FREE,
764,琉球國中籃球場,屏東縣琉球鄉中正路158號,10013,10013220,22.33534454,120.3678471,08-8612509#14,https://az804957.vo.msecnd.net/photogym/20160929221911_7ATV8IFBVUXV4I8MRW5J.jpg,排球場(館),FREE,
765,泰山高中排球場,新北市泰山區辭修路7號,65000,65000160,25.05764424,121.4295995,02-22963625#303,https://az804957.vo.msecnd.net/photogym/20170629161150_BQICR5ZXAF2OAWE5AOQF.JPG,排球場(館),FREE,
766,東光國小籃球場,南投縣魚池鄉東光村慶隆巷36號,10008,10008090,23.89069354,120.9668648,04-92880584,https://az804957.vo.msecnd.net/photogym/20140603133639_照片 035.jpg,排球場(館),FREE,
767,蘆洲國中活動中心,新北市蘆洲區中正路265號,65000,65000140,25.08560861,121.4653587,02-22811571#215,https://az804957.vo.msecnd.net/photogym/20140612102141_DSCN2504.JPG,"排球場(館),籃球場",PAID,
768,中興大學附屬高級中學田徑場,臺中市大里區東榮路369號,66000,66000280,24.10889517,120.6835091,04-24875199#521,https://az804957.vo.msecnd.net/photogym/20140610111356_IMG_20140610_122010[1].jpg,"田徑場,排球場",FREE,
769,六龜高中運動中心,高雄市六龜區義寶里光復路212號,64000,64000320,22.99295548,120.6346786,07-6891023,https://az804957.vo.msecnd.net/photogym/20140530113636_DSCF0364.JPG,"A排球場,B籃球場,C籃球場,D籃球場,田徑場",FREE,
770,白河商工籃球場,臺南市白河區永安里新興路528號,67000,67000030,23.35491342,120.4176182,06-6852054,https://az804957.vo.msecnd.net/photogym/20140604162043_IMG_1587.jpg,排球場(館),FREE,
771,蘆洲國中排球場,新北市蘆洲區中正路265號,65000,65000140,25.08617705,121.4656001,02-22811571#215,https://az804957.vo.msecnd.net/photogym/20170704150449_TPNRSZK9BHKL1YMCFPH2.jpg,羽球場(館),FREE,
772,臺北藝術大學排球場(館),臺北市北投區學園路1號,63000,63000120,25.13650941,121.47443,02-28961000#3663,https://az804957.vo.msecnd.net/photogym/20140609193005_排球場全景.jpg,排球場(館),FREE,
773,蚵寮國小網球場,高雄市梓官區禮蚵里光明路177號,64000,64000290,22.73324921,120.2478953,07-6101044,https://az804957.vo.msecnd.net/photogym/20170703094238_WL09BF8Q95MH5IB9YXMK.jpg,排球場(館),CLOSE,
774,金山高中環形/直線慢跑道(非田徑場型),新北市金山區美田里文化二路2號,65000,65000270,25.22477165,121.6374707,02-24982028#410,https://az804957.vo.msecnd.net/photogym/20140611105856_PU17.jpg,排球場(館),PAID,
775,水里國中排球場,南投縣水里鄉民生路68號,10008,10008110,23.81017791,120.8581104,04-92770134#132,https://az804957.vo.msecnd.net/photogym/20170418145250_F24ACJQXUTV189L2JSBI.JPG,排球場(館),CLOSE,
776,獅甲國中多功能球場,高雄市前鎮區中山三路43號,64000,,22.60402484,120.3075778,07-3331522,https://az804957.vo.msecnd.net/photogym/20140702164815_手球場.jpg,"多功能球場,排球場(館),足球場",FREE,
777,八德國中活動中心,桃園市八德區興豐路321號,68000,68000080,24.92946653,121.2867022,03-3685322#510,https://az804957.vo.msecnd.net/photogym/20160930120408_NHPBZEFOYY7VI1UNZ6ZG.JPG,排球場(館),CLOSE,
778,桃源國中排球場(館),臺東縣延平鄉桃源村昇平路178號,10014,10014130,22.90238105,121.0807121,089-561255#13,https://az804957.vo.msecnd.net/photogym/20140620144822_CIMG5286.JPG,"排球場(館),籃球場",FREE,
779,台中高工排球場,臺中市南區高工路191號,66000,66000030,24.11552925,120.6629598,04-22613158#5200,https://az804957.vo.msecnd.net/photogym/20170714184131_W7WNWZIKRDQ7GA0LLLDO.JPG,排球場(館),PAID,
780,鶯歌工商活動中心,新北市鶯歌區中正三路154號,65000,65000080,24.939777,121.3353162,02-26775040#823,https://az804957.vo.msecnd.net/photogym/20140603132504_IMG_8215.JPG,"籃球場,羽球場(館),排球場(館)",PAID,
781,溪崑國民排球場,新北市板橋區大觀路三段50巷30號,65000,65000010,24.99687145,121.4314878,02-26869727,https://az804957.vo.msecnd.net/photogym/20170712170859_1Q605T9SKRPRTB6H4GSC.JPG,排球場(館),CLOSE,
782,室內體育館,新北市石碇區華梵路1號,65000,65000190,24.98133171,121.6913402,02-26632102#2710,https://az804957.vo.msecnd.net/photogym/20140605164214_DSC_6058(2.jpg,"籃球場,羽球場,排球場",CLOSE,
783,華梵大學籃球場,新北市石碇區華梵路1號,65000,65000190,24.98167938,121.6930676,02-26632102#2710,https://az804957.vo.msecnd.net/photogym/20140620111204_圖片2.jpg,"籃球場,排球場",FREE,
784,崇右影藝科技大學室外綜合球場,基隆市信義區義七路40號,10017,10017070,25.13154122,121.7535889,02-24237785#616,https://az804957.vo.msecnd.net/photogym/20140710113109_IMAG7050[1].jpg,"籃球場,排球場",CLOSE,
785,崇右影藝科技大學體育館,基隆市信義區義七路40號,10017,10017070,25.13301276,121.7545116,02-24237785#616,https://az804957.vo.msecnd.net/photogym/20140709161122_IMAG7101[1].jpg,"籃球場,排球場(館),羽球場(館)",CLOSE,
786,曾文農工風雨球場,臺南市麻豆區南勢里南勢1號,67000,67000070,23.18715937,120.2633214,06-5721137#305,https://az804957.vo.msecnd.net/photogym/20170709175424_GLNDAUWFZLGRDS3VBGE7.JPG,風雨球場,FREE,
787,古亭國小體育館,宜蘭縣壯圍鄉古亭村古亭路81號,10002,10002060,24.77122193,121.7984569,03-9301022#206,https://az804957.vo.msecnd.net/photogym/20140611112637_IMAG2093.jpg,排球場(館),CLOSE,
788,高苑科技大學體育館,高雄市路竹區中山路1821號,64000,64000240,22.83902235,120.2678061,07-6077777,https://az804957.vo.msecnd.net/photogym/20140603152232_E:\上課教材.PPT\1-5運動攝影-課程內容........休運系三年級上學期3學分必修課程.........廖清海\Home Work\期末作業\_IGP2603.JPG,"籃球場,羽球場(館),排球場(館),籃球場,棒球場,網球場(館),足球場",CLOSE,
789,達德商工田徑場,彰化縣田中鎮中南路二段277號,10007,10007120,23.85280837,120.6087213,04-8753929#122,https://az804957.vo.msecnd.net/photogym/20140609161729_IMG_8974.JPG,"游泳池(館),籃球場,排球場(館),網球場(館),躲避球場,田徑場",FREE,
790,永年高中排球場(館),雲林縣土庫鎮建國路13號,10009,10009050,23.67869226,120.4010046,05-6622540#218,https://az804957.vo.msecnd.net/photogym/20140714133900_S__557079.jpg,"排球場(館),排球場(館)",CLOSE,
791,新北高中排球場,新北市三重區三信路1號,65000,65000020,25.08819327,121.4916873,02-28577326#127,https://az804957.vo.msecnd.net/photogym/20170710115916_PT7L2B4SFHBCI5HBJNN2.JPG,排球場(館),FREE,
792,建德國中籃球場,基隆市安樂區安和一街29號,10017,10017060,25.12783072,121.722073,02-24321234#31,https://az804957.vo.msecnd.net/photogym/20140609111326_籃球場1.JPG,"籃球場,排球場(館)",PAID,
793,光復校區籃球場,臺南市東區大學路1號,67000,67000320,22.99730416,120.2154547,06-2757575#50385,https://az804957.vo.msecnd.net/photogym/20170706123342_05K4JST604ZSSIOKI787.jpg,"籃球場,排球場(館)",FREE,
794,室外多功能球場,嘉義市西區新民路601號,10020,10020020,23.46407318,120.4388763,05-2855331#250,https://az804957.vo.msecnd.net/photogym/20170905120506_OUFB0QYB7MX8EDQ1X8SM.jpg,棒、壘球室外打擊場,FREE,
795,淡江大學五虎崗球場,新北市淡水區英專路151號,65000,65000100,25.1756226,121.4539701,02-26230985,https://az804957.vo.msecnd.net/photogym/20170906110829_XVFP07CO70DPOPJZA30Z.JPG,"籃球場,排球場,網球場",FREE,
796,泰源國中風雨集合場,臺東縣東河鄉北源村三鄰30號,10014,10014070,23.00200392,121.2895138,089-891252#207,https://az804957.vo.msecnd.net/photogym/20140618142647_C:\Users\User-PC\Desktop\IMG_1471.jpg,"籃球場,排球場(館),羽球場(館)",FREE,
797,新泰國中活動中心,新北市新莊區新泰路359號,65000,65000050,25.04252142,121.4441746,02-29960745#501,https://az804957.vo.msecnd.net/photogym/20140612141137_活動中心1.jpg,"田徑場,籃球場,風雨操場,棒、壘球打擊練習場",FREE,
798,高英工商綜合球場,高雄市大寮區鳳林三路19巷44號,64000,64000140,22.59332489,120.4005271,07-7832991,https://az804957.vo.msecnd.net/photogym/20170919150856_HMHBRJKYSQ84L20YNFNW.jpg,"籃球場,排球場(館)",FREE,
799,懷恩館,宜蘭縣礁溪鄉林美村林尾路160號,10002,10002050,24.81624943,121.723752,03-9871000#11252,https://az804957.vo.msecnd.net/photogym/20140704105433_DSC_2457.jpg,"懷恩館,羽球場(館),排球場(館)",CLOSE,
800,瑞中田徑場,新北市瑞芳區三爪子坑路1號,65000,65000120,25.10790188,121.814974,02-24972145#0223,https://az804957.vo.msecnd.net/photogym/20170922092601_OBUTI9J1IJ9E8TWGUIYA.jpg,"排球場(館),田徑場",FREE,
801,秀水國中環形/直線慢跑道(非田徑場型),彰化縣秀水鄉安東村中山路202號,10007,10007070,24.03618968,120.5037342,04-7696031#330,https://az804957.vo.msecnd.net/photogym/20140707102136_IMG_2410.jpg,"環形/直線慢跑道(非田徑場型),籃球場,排球場(館)",FREE,
802,宜蘭縣成功國小體育館,宜蘭縣羅東鎮興東南路100號,10002,10002020,24.67149462,121.7681587,03-9542156#112,https://az804957.vo.msecnd.net/photogym/20140923220853_003_G.jpg,"籃球場,羽球場(館),武術場,排球場(館)",CLOSE,
803,排球場,新竹市東區仰德路11號,10018,10018010,24.81215448,121.0027474,03-5711125,https://az804957.vo.msecnd.net/photogym/20170925133721_FZF6OQTI52GQ0XYNI4LO.jpg,排球場(館),FREE,
804,三星國中運動場,宜蘭縣三星鄉月眉村月眉街54號,10002,10002100,24.66786143,121.6537678,03-9892012#235,https://az804957.vo.msecnd.net/photogym/20170925140343_M5H66C9BBRP271ZN9CWZ.JPG,排球場(館),FREE,
805,三星國小學生活動中心,宜蘭縣三星鄉三星路五段86號,10002,10002100,24.6661128,121.6503904,03-9892026#12,https://az804957.vo.msecnd.net/photogym/20140617092741_20140617_091016.jpg,"籃球場,羽球場(館),躲避球場,排球場(館)",CLOSE,
806,三和國中排球場,新北市三重區三和路四段216號,65000,65000020,25.07634811,121.4867842,02-22879890#623,https://az804957.vo.msecnd.net/photogym/20170926125200_WMR4KF4GLBBFC95596XB.jpg,排球場,FREE,
807,中寮國小籃球場,南投縣中寮鄉永平村永平路316號,10008,10008080,23.8800627,120.7637036,049-2691322,https://az804957.vo.msecnd.net/photogym/20170927095730_SUI1MMAJ17W50AW4ZA33.JPG,"籃球場,躲避球場,排球場(館)",FREE,
808,中寮國小活動中心,南投縣中寮鄉永平村永平路316號,10008,10008080,23.87913733,120.7638484,049-2691322,https://az804957.vo.msecnd.net/photogym/20170927094750_3JNEUFKGXQWX5KH7IS05.JPG,排球場(館),CLOSE,
809,東光國中體育館,宜蘭縣羅東鎮興東南路201號,10002,10002020,24.67156745,121.7675471,03-9542603,https://az804957.vo.msecnd.net/photogym/20140610153620_950829.jpg,"籃球場,排球場(館),羽球場(館)",CLOSE,
810,育德工家籃球場,臺南市新營區健康路211號,67000,67000010,23.31542959,120.3118157,06-6563275#235,https://az804957.vo.msecnd.net/photogym/20140529135614_DSC02604.JPG,"排球場(館),籃球場",CLOSE,
811,中正國中體育館,基隆市中正區中船路36巷59號,10017,10017010,25.13561826,121.7533582,02-24282191,https://az804957.vo.msecnd.net/photogym/20140611092217_DSC00097.JPG,"羽球場(館),籃球場,排球場(館)",PAID,
812,五結國中體育館,宜蘭縣五結鄉大吉村大吉5路58號,10002,10002090,24.70274359,121.8017721,03-9501105#13,https://az804957.vo.msecnd.net/photogym/20140610142127_DSC04795.JPG,"籃球場,羽球場(館),排球場(館)",CLOSE,
813,高雄高商排球場,高雄市新興區五福二路3號,64000,64000060,22.62551583,120.3103083,07-2269975,https://az804957.vo.msecnd.net/photogym/20170922171235_P5EAZFE2U122T2SPA5WF.JPG,排球場(館),FREE,
814,玉井國中排球場(館),臺南市玉井區大成路152號,67000,67000230,23.12396968,120.4713053,06-5742214,https://az804957.vo.msecnd.net/photogym/20140715104038_P1250571 (800x600).jpg,排球場(館),FREE,
815,雙春國小籃球場,臺南市北門區雙春里35之2號,67000,67000170,23.30154516,120.1240692,06-7863141#14,https://az804957.vo.msecnd.net/photogym/20140804110016_333.JPG,排球場(館),FREE,
816,寶山國中莒光分部籃球場,新竹縣寶山國中莒光分部,,,24.73652705,121.0258037,03-5761278,https://az804957.vo.msecnd.net/photogym/20170928105723_CCU0MA0KUN4WWS1HJ6R8.JPG,"排球場(館),網球場(館),籃球場",FREE,
817,大樹國小綜合球場,高雄市大樹區中正一路249號,64000,64000150,22.68763206,120.4346931,07-6513752,https://az804957.vo.msecnd.net/photogym/20170930154855_U396WNGCXARTK8L48VVH.jpg,排球場(館),FREE,
818,豫章工商排球場,新北市板橋區四川路一段391號,65000,65000010,24.99734792,121.4589375,02-29519810#351,https://az804957.vo.msecnd.net/photogym/20140620103055_P1030757.JPG,排球場(館),CLOSE,
819,崇光女中操場,新北市新店區三民路18號,65000,65000060,24.97154544,121.5386125,02-29112543#215,https://az804957.vo.msecnd.net/photogym/20160910113937_操場圖.jpg,"環形/直線慢跑道(非田徑場型),籃球場,排球場(館)",CLOSE,
820,柯林國小籃球場,宜蘭縣冬山鄉柯林村光華路158號,10002,10002080,24.67687125,121.7320293,03-9511355#103,https://az804957.vo.msecnd.net/photogym/20140613131641_IMGP3349.JPG,"籃球場,排球場(館),躲避球場",FREE,
821,廣福國小排球場兼樂樂足球場兼躲避球場,新北市土城區學府路一段127號,65000,65000130,24.98683527,121.4548142,02-22626782#303,https://az804957.vo.msecnd.net/photogym/20170926144458_ZLAPITQEKL7GPAZQDHUV.jpg,樂樂足球場,CLOSE,
